""," Baseline"," Hour 00"," Hour 005"," Hour 012"," Hour 029"," Hour 036"," Hour 045"," Hour 053"," Hour 060"," Hour 069"," Hour 077"," Hour 084"," Hour 093"," Hour 101"," Hour 108"
"CASS4",6.902442046,6.889547083,6.786687788,6.687862924,6.778320633,6.733223481,7.068193979,6.974775286,6.806695943,6.380856357,6.663184189,6.410282941,5.846486373,6.23942114,6.391031989
"RPGRIP1",6.947556693,6.814009911,6.807575104,6.946222605,6.992306315,6.983410858,6.952482914,6.763947622,6.710375122,6.348971461,6.334572231,6.592056058,6.554161261,6.658620156,6.91785195
"PARP11",5.138221651,5.029287885,4.99233468,4.839027708,5.085485134,4.958902611,5.090676589,5.433955871,6.209170567,6.008130543,6.281397443,5.980507566,5.424573096,5.660985658,5.070901251
"AVEN",6.708249323,6.465402477,6.78872718,6.842475067,6.977285104,6.90451258,6.875406103,6.854724589,6.705825141,7.042240423,6.874158866,6.638126828,6.857142257,6.849313255,6.865443574
"PSMD3",9.030103284,9.054604454,8.971003072,9.071592319,9.065952261,8.97233459,9.083021383,8.950311077,9.037964936,9.074053766,8.880072381,8.987717756,9.109215966,8.770181078,8.92501601
"BAAT",4.951892294,4.808685213,4.783088944,4.752050023,4.99008895,4.80002719,4.670657894,4.724737093,5.157928471,4.761798048,4.666924142,5.096405714,5.117606195,4.598688289,5.09524803
"ANO2",4.088730034,3.870051351,4.135855559,4.032272874,4.16105088,3.85263068,4.042430423,4.246785485,3.959165244,4.08650648,3.915784007,3.977544582,4.3538588,3.924098001,4.367029238
"TIGAR",6.863885013,6.806074132,7.00768359,6.714737796,7.08497333,6.727461874,7.293544087,7.652856746,7.548980178,7.725421688,7.709354487,7.505187503,7.443302527,8.181097915,7.109697985
"PNPLA2",9.475919577,9.401686254,9.3972605,9.362945334,9.280013572,9.500183646,9.405052955,9.126694468,9.132976149,9.070033033,8.946098941,9.300774671,9.618094991,8.535658156,9.854062592
"CYSLTR2",5.853666993,5.545718376,5.87589073,5.607417453,5.68818809,5.75833101,5.480627507,5.506025515,5.911603307,5.640699183,5.622032981,5.722423953,6.111267935,5.422018502,6.034685392
"PDSS2",6.742902733,6.547110513,6.650631809,6.59844344,6.782551831,6.612612634,6.631107282,6.581972829,6.502753689,6.518172283,6.646846195,6.523926792,6.881011061,6.817487125,6.45143077
"REXO4",7.437284861,7.477336158,7.595794561,7.756606565,7.626054927,7.384318331,7.475662596,7.581465198,7.210697157,7.515048486,7.412051177,7.170455479,7.170643021,7.702848891,7.394636623
"PSMD4",7.852852142,7.949012132,7.899064765,7.953805665,7.816547217,8.018256575,8.045763855,8.116965761,7.82550848,8.065809703,7.869156706,7.867534888,7.837001115,8.260805171,7.916516717
"PLAAT1",4.303307927,4.417105671,4.226465237,4.33346561,4.407372718,4.082030264,4.246610316,4.061346505,4.284982707,4.308929649,4.192246704,4.218604446,4.275307359,4.206553529,4.343593292
"RAB25",4.860282193,4.880944765,4.924760568,5.01334477,4.719886407,4.928748938,4.95487991,4.809502738,4.564101549,4.952179258,4.738501578,4.935095906,4.963417412,4.840672898,5.031289189
"TRPC7",4.785931427,4.876992014,4.684689263,4.535524647,4.591302672,4.795442877,4.559969683,4.642076663,4.730433642,4.807946602,4.63736196,4.570799521,4.726610287,4.426356049,4.667091658
"INTS12",7.630924285,7.476960286,7.618921436,7.482434798,7.792038329,7.630526799,7.830588987,7.865149564,7.856714992,7.917112683,7.879137211,7.705055219,7.614402017,8.03380879,7.552913029
"CAMK1D",7.652185514,7.798396042,7.782653735,7.552393026,7.749078726,7.828568077,8.0471376,8.224905084,8.279227436,7.78690199,7.655813065,7.526628502,7.357823176,7.646798027,7.216608109
"EPPIN",4.347632911,4.139442541,4.36573705,4.268730167,4.375923511,4.235715783,4.329900797,3.956297445,4.241381452,4.217025654,4.279353782,4.232309916,4.241145973,4.13504941,4.204520764
"PSMD5",8.137663261,7.990273005,8.114141568,8.153634922,8.292049564,8.246881975,8.255491477,8.093745074,8.027685422,8.253956191,8.226175181,8.150197906,8.364763432,8.415716346,8.22645343
"NUP107",7.988859521,7.926513421,7.879539952,7.878887027,8.193262204,8.087475575,7.937234889,7.92688106,7.686727179,7.753024083,7.743413923,7.443823383,7.968994632,8.314499275,7.721700575
"CD248",7.397959172,7.407601861,7.362131009,7.37785527,7.302399884,7.702391595,7.451910872,7.432346894,7.229978906,7.149492419,7.288226838,7.482861464,7.398055979,7.010504435,7.661446558
"PLXDC1",7.043920592,7.079140111,6.881215835,7.092220804,7.171394248,7.070992415,6.866259661,6.443239708,6.292069241,6.387914656,6.237243723,6.115676928,6.384370174,6.534064433,6.667639921
"CD177",5.789796192,5.699583776,5.548344819,5.787877528,5.776163754,6.023579864,6.289729803,6.407729739,6.714042081,6.834087376,7.177990837,7.387818827,6.785693735,6.266566345,6.508433625
"LYRM4",7.342045533,7.381256898,7.575346676,7.743689904,7.814742295,7.692061326,7.66157401,7.892762034,7.597401854,7.66924798,7.375516191,7.416831408,7.849574703,8.102286149,7.715832352
"CHMP1B",9.541748998,9.41753103,9.796038012,9.515429852,9.600566119,9.698240524,9.833887022,10.04656698,10.01400161,9.802908397,9.814716299,9.423861599,9.307088162,9.97206934,9.607020435
"MAN1C1",8.25598757,8.194302479,8.52200842,8.452307269,8.540311107,8.442783076,8.146561554,7.946346004,7.654331844,7.986174324,7.882613571,7.795974058,8.06793884,8.236085912,7.991722149
"APMAP",11.18515836,11.19176063,11.21558938,11.06424199,11.38967775,11.18374334,11.39502095,11.82190174,11.59964375,11.2531886,11.14327622,11.08787038,10.76492151,11.22440263,11.10396408
"PSMD7",9.527662818,9.391097473,9.470274667,9.502292427,9.679418069,9.384560371,9.776531483,9.685804089,9.636125502,9.762032218,9.683161539,9.548111226,9.742023572,9.8597757,9.606488015
"RNPEPL1",9.371678602,9.239864945,9.373149572,9.407108606,9.576766976,9.294436355,9.384824883,9.197257189,9.013000436,9.027156175,8.620781108,9.117370163,9.535391529,8.719571119,9.653824264
"RTN4",11.89074267,11.92334971,11.82763295,11.78026881,11.85804736,11.84483529,12.02004127,11.90950893,11.97012268,11.93168666,11.99320385,11.9116889,11.88601186,11.92694736,11.7596214
"PAK5",4.686988266,4.64242715,4.591964674,4.666078289,4.558066757,4.645391761,4.538245738,4.470875237,4.707103735,4.450265602,4.457444268,4.591882048,4.502978707,4.502054273,4.603934209
"SCYL3",7.491754558,7.412543183,7.508156691,7.513472421,7.758839345,7.549552291,7.637317196,8.027744411,8.197643554,7.975331175,7.905953833,7.463160753,7.509638306,7.920427082,7.328402846
"RALGAPB",8.354237066,8.371433225,8.318010612,8.285883998,8.414723008,8.440801287,8.382563074,8.317174639,8.158939443,8.251836351,8.195375451,8.18863348,8.080590275,8.253703009,8.122671712
"LYRM1",8.017134205,7.834624729,8.285446387,8.280576074,8.615178618,8.313743378,8.626387469,9.266347849,9.599969026,9.425479244,9.518509673,9.045781389,8.873975709,9.399361031,8.793365677
"PSMD8",9.230635776,9.259683453,9.223579775,9.523655695,9.345880895,9.334126697,9.291173992,9.547249309,9.343360118,9.58499694,9.519781979,9.462328832,9.434305912,9.706403604,9.407829052
"SLURP1",4.712089948,4.507936273,4.477746848,4.544610555,4.315479417,4.628869155,4.549452618,4.316018264,4.520069823,4.605580885,4.521748397,4.654311927,4.744166572,4.397643764,4.790153946
"SMURF1",5.30342566,5.396019901,5.433879629,5.524832534,5.33923877,5.385749962,5.431331176,5.078894832,5.250577938,5.436407691,5.162267429,5.528620218,5.288681404,5.187040279,5.222441343
"JPH2",5.261119167,5.11311108,4.999060173,5.054318318,5.125495957,5.124813121,5.242891527,4.91944431,4.967755889,5.061284592,4.963945253,5.102895186,5.433508805,4.885695129,5.259448967
"PSMD9",6.879297997,6.794234974,6.86516162,7.090058112,7.177411719,7.013153177,7.202658794,7.123984623,7.010317468,7.099617206,7.082534993,6.957886946,7.162680722,7.270427195,7.167768976
"PELI2",9.025077455,9.003811107,9.106961454,8.702871261,9.169312723,9.037600913,9.04635201,9.614839316,9.563603927,9.283720846,9.416062207,9.002708517,8.913868105,9.296674516,8.992415302
"PELI1",10.49257632,10.50311179,10.29655946,10.10923823,10.59039791,10.46853396,10.58792045,11.11675914,11.4022536,11.02503154,11.3038226,10.22628009,10.05488876,10.77234202,9.763324317
"GJC2",6.940916827,6.703015782,6.812784939,6.901259017,6.841724352,6.702423474,6.670943539,6.687611094,6.916602095,6.732315524,6.608928254,6.860594922,6.998548556,6.593666894,7.148814202
"PSMD10",7.192842243,6.744905412,7.296411484,7.207110917,7.513530746,7.330911873,7.593055012,7.978768317,8.064233468,7.977097433,8.029341044,7.493873981,7.792517045,9.084913366,7.784995748
"DOLPP1",8.074298814,8.093970548,8.023255082,8.093232143,7.999603515,8.081141304,8.066920797,7.824326217,7.884556421,7.901458109,7.878610946,7.916926501,8.253543282,7.840606218,8.239116737
"CAMK1G",4.881475373,4.842902122,4.891872137,4.845825481,4.952534322,4.811376862,4.972493231,4.858252984,5.043995696,4.962242493,4.942375057,5.056285928,5.125477368,4.778352258,5.045160558
"CORO1B",8.89873116,8.674035851,8.954226571,8.840928248,9.149662852,8.906952031,8.968515738,8.807273675,8.782389585,9.125378626,8.804073076,9.230683304,9.464831845,8.783855952,9.29636721
"ZMIZ1",10.94863692,10.86745985,10.6915209,10.55543007,10.7199512,10.76599237,10.48293681,10.37785292,10.12512601,10.22037176,10.28235399,10.46296987,10.202874,10.06880669,10.03482957
"PSMD11",9.620425504,9.48755879,9.556136327,9.617891539,9.486460349,9.5672682,9.601182703,9.469528119,9.290884924,9.399281897,9.480636216,9.545840112,9.570376156,9.505922627,9.368750696
"ACTR3B",6.569860565,6.547053478,6.616145983,6.394795857,6.854376414,6.449989245,6.493898386,6.484014427,6.146742915,6.372770943,6.291670175,6.238775236,6.287316925,6.379937392,6.147483932
"NIPAL3",7.629549181,7.512555134,7.649444689,7.5663079,7.539875166,7.548252561,7.483975243,7.368815083,7.29195623,7.56588006,7.335566119,7.309639305,7.840831865,7.587245065,7.504398588
"THOC2",8.634199959,8.536512128,8.797849919,8.407648446,8.762327643,8.432619321,8.581663302,8.595902055,8.542539009,8.646629544,8.667451061,8.594336427,9.041166333,8.668568159,8.257311954
"ADAMTSL3",3.847353965,3.856392294,4.133224425,4.069352435,3.821870826,4.0469162,3.891318219,3.836338437,3.992320032,3.836975849,4.067690046,3.926848297,4.105557448,4.003543795,3.888935886
"PSMD12",7.748768407,7.674189993,7.765626745,7.736854847,7.849694385,7.911131108,8.022876131,8.101498248,8.07122767,8.02739567,8.048835762,7.80986507,7.913993947,8.316015538,7.861233333
"VN1R1",4.356002209,4.107394781,3.93425409,4.010865644,3.832082824,4.05420582,4.077040189,4.115326229,3.989448665,3.996975622,4.22525553,3.92807254,4.06749772,3.958638924,3.980314446
"MCOLN1",9.467552204,9.427378531,9.330405186,9.360185621,9.356889099,9.235285452,9.246189095,9.270075105,9.193074767,9.22750478,9.284919253,9.489735519,9.887920897,8.961104891,9.563083813
"ATP10A",7.063763201,7.170698423,7.161667051,7.254966838,7.035770533,7.053812498,7.019850703,6.90516365,7.074343435,7.004530086,7.115277373,7.165171361,7.273452224,6.862148835,7.170413743
"ATP8B2",7.647397416,7.674919798,7.733000761,7.781695327,7.509735128,7.520276836,7.568655273,7.291408606,7.258895311,7.358161603,7.511544748,7.487885797,7.214418516,7.329725219,7.577761261
"PSMD13",9.039298508,9.086935521,9.082397178,9.049334332,9.076309683,9.007374117,9.217853709,9.259351404,9.170183551,9.164929189,9.112806836,9.059056166,8.767093995,9.242235679,8.842011293
"BACH1",7.085378465,7.186480713,7.350007499,6.9655568,7.028566793,7.326608135,7.422169578,8.004306778,7.872416349,7.841143893,8.051717338,7.471000205,7.109225483,7.729846811,6.798260057
"ATP10D",7.863824341,7.73996477,7.912095746,7.646535056,8.000180312,7.871372629,7.776848935,8.359497002,8.450262244,8.504930994,8.405234509,8.291160381,8.226219419,8.359733848,7.714217943
"PSME1",12.16991596,12.1222347,12.2064434,12.21057954,12.22957872,12.28427445,12.56322955,12.83461802,12.98205243,13.03736672,12.90201924,12.7659639,12.52948201,12.73180361,12.37060979
"ADGRG6",3.715867136,3.65056728,3.769285461,3.784524647,3.758897629,3.78029356,3.65674319,3.724364902,3.691477165,3.75248924,3.822903152,3.694309056,3.734865276,3.751469429,3.65835646
"THAP11",8.925927648,8.564589976,8.851077832,8.822757573,8.767016217,8.610226885,8.908114247,8.654424475,8.490611838,8.721188278,8.548499324,8.582383683,8.931157741,8.872004875,8.617113049
"PSME2",11.05067182,11.25141647,11.26928043,11.49563541,11.45873817,11.5965889,11.66079143,12.39279633,12.96043535,12.85259419,12.7744207,12.69491397,12.2462434,12.56029094,11.87174854
"LYRM2",4.918580288,4.951816788,5.155463512,5.122166659,4.904071536,5.026774843,5.233337025,5.294811587,5.266916137,5.361372555,5.539083535,5.206792441,5.06814402,6.509768134,5.129176675
"PSPH",3.727595623,3.58429842,3.851294467,3.658272037,3.855708351,3.675561282,3.706264515,3.717893988,3.754747961,3.817483646,3.632545603,3.825514307,3.796452132,3.853645262,3.417643006
"PTAFR",10.23670431,10.27583956,10.30663445,10.15069491,10.27432979,10.34655553,10.31867378,10.43819586,10.41750996,10.13609441,10.12941348,10.25599867,9.817537513,9.874839797,10.08248563
"PTBP1",10.68135748,10.80087785,10.68879634,10.80107454,10.71843933,10.76504886,10.62260951,10.30228138,10.03516499,10.38870064,10.32935165,10.4159642,10.38942773,10.29642503,10.14815601
"PTCH1",5.186622215,5.24877452,5.503341954,5.542199699,5.266510938,5.326521491,5.138214268,5.183841785,5.3503746,5.211230098,5.321448375,5.380560817,5.750619758,5.137419151,5.484463916
"PTEN",8.856552078,8.650941063,8.386831755,8.291664615,8.584502986,8.776953135,8.96458005,9.406184685,9.460336416,9.319676444,9.348464355,8.843616204,8.691545618,9.612780219,8.504023027
"PTGDR",8.414416057,8.180630166,8.137725077,7.36462091,7.828887553,6.675970119,7.79875582,7.4893447,7.114755594,6.869086048,6.839077917,6.524607453,7.412172761,7.669655178,6.295746162
"BAD",6.706008988,6.671525832,6.76153454,6.888459763,6.806867007,6.837749721,6.924458042,7.02169501,6.829661027,6.921585302,7.016257439,6.844619527,6.671695475,7.06195797,6.799868692
"PTGDS",8.976116015,9.047212732,8.144654087,8.644035566,8.489893203,8.303337611,8.452988091,7.871657966,7.675932826,7.851955452,8.091802828,8.283919971,8.30060797,8.332690435,8.132886201
"PTGER1",6.804993159,7.038779634,6.70624096,6.80019946,6.597775553,6.776775162,6.651509869,6.609906161,6.682108292,6.692312232,6.581192277,6.779534748,6.853346852,6.606148864,7.135715747
"PTGER2",8.818427346,8.768404649,8.697192535,8.5549763,8.840852198,8.468420745,8.596220847,8.704205057,8.168923223,8.748372826,8.72074058,8.418465415,8.604122473,9.048113967,8.235982777
"CBX8",5.408849424,5.065452538,5.476058608,5.395955981,5.234302918,5.336132945,5.350080887,5.373043973,5.282906505,5.330972911,5.272012811,5.200102708,5.442725264,5.307298888,5.500143182
"SENP7",5.333937659,5.4364796,5.637046402,5.531430371,5.592923695,6.03549929,5.451398062,6.005731563,5.550799961,5.526004502,5.875916658,5.141225965,4.343734414,6.354858339,5.289877502
"JPH3",4.340547067,4.317173367,4.182564753,4.312498334,4.114552145,4.103729881,4.117351659,4.030366208,4.143253688,4.289807899,4.109744912,4.22710554,4.254677493,4.215252936,4.292956983
"PTGER3",4.030574369,4.036810339,4.004599219,4.086185996,3.913526834,4.078369315,4.002337745,3.932234443,4.02501474,3.93357224,3.982306156,4.100240492,4.138214361,3.914793649,4.039590013
"ZNF304",6.249297328,6.187579558,6.214776504,6.27308778,6.239686193,6.405624699,6.418930717,6.516984241,6.246761442,6.180259831,6.30618969,5.969024354,6.208374079,6.606294849,6.187808474
"PTGER4",8.424976572,8.479579318,8.608818145,8.276696947,8.39316882,8.385973715,8.543053905,8.862306391,8.304992157,8.409759836,8.487278938,8.031372717,7.938932956,8.633427281,7.85470794
"GJD2",5.373964454,5.299916956,5.370912965,5.283242604,4.983250832,5.343977076,5.216704226,5.266638216,5.398498162,5.07479142,5.416559464,5.665642953,5.505911484,5.076652863,5.621610588
"AICDA",3.639264606,3.604451885,3.604328524,3.638937465,3.746417108,3.738286443,3.763008668,3.645121728,3.495643607,3.53697996,3.582946259,3.660275622,3.724730452,3.533093607,3.670360139
"PTGFR",4.175063104,4.111044481,4.098061973,4.183913881,4.282824287,3.983811386,3.686637664,3.928252277,4.423368521,4.17789638,3.815404567,4.231798876,4.165793661,4.09849961,4.335191815
"MRS2",6.788696394,6.635165244,6.435734625,6.535495391,6.744279635,6.71053053,6.775842126,6.727015233,6.299962249,6.7137675,6.68388819,6.384951551,6.584662948,7.15495399,6.461258887
"CLK4",8.468746279,8.521270514,8.6329942,8.312845913,8.521740216,8.764639242,8.318489633,8.386205602,8.2862444,8.218042165,8.304830547,7.672752453,7.813815871,8.924481822,8.202795357
"PTGIR",7.526847018,7.556130269,7.418301676,7.562094269,7.447682886,7.518322811,7.310299728,7.076489453,7.29226104,7.273897673,7.289329873,7.705626367,7.637278752,7.356801599,7.559921789
"BAG1",11.85871258,11.70861138,11.54609048,11.95650258,11.68586945,11.74769634,11.57828367,11.50789497,11.20539784,11.3826846,11.52173538,11.30819144,12.04169976,11.15688751,11.97925991
"RAB22A",7.885100188,7.819907417,7.823443002,7.880173346,8.069789257,8.052577186,7.984041889,8.145181729,8.016439665,8.009776541,8.00970385,7.55098991,7.752836254,8.192856744,7.817372339
"SPC25",3.995522471,4.206072677,4.216852962,4.385381574,3.946508525,4.071566305,4.225120052,4.122265007,4.152719245,4.161202758,4.141265354,3.907393373,4.084089701,3.971993562,4.005980797
"ABHD6",6.660474065,6.487930009,6.504839653,6.396990205,6.659751752,6.395905274,6.594749763,6.363441064,6.237672599,6.49360727,6.429173618,6.435859667,6.558494165,6.70031439,6.361419737
"PTGIS",4.059625629,4.125735608,4.252213884,4.190980864,4.112893223,4.104699089,4.107837041,4.122121276,4.183054752,4.053236939,4.10941699,4.3011263,4.260665446,4.019342182,4.230601759
"WDR18",8.040446191,8.140664667,8.158843038,8.234964281,8.206638152,8.071661433,8.115285923,8.007631321,7.896787769,8.090472034,7.828655989,8.115248122,8.154200455,7.837371213,8.084397991
"PTH",3.525162727,3.497071579,3.648399674,3.557771468,3.310423057,3.380312646,3.443299229,3.457746001,3.439700439,3.513599641,3.243809432,3.498170132,3.367905266,3.50091359,3.497909772
"PTGS1",8.908531567,8.688272382,8.904564413,8.906784479,8.881662184,8.960069213,8.857242063,8.649008479,8.718044159,8.768326727,8.822912196,9.104395267,8.638485621,8.399825521,8.930205215
"PTGS2",6.997968098,6.657225197,6.624885304,6.881228171,7.245659979,7.746310863,7.428871972,8.380040985,8.585574654,7.714284692,8.296588172,6.835452239,6.831022817,8.212590069,7.291250922
"NDRG3",8.220024208,8.257014049,8.488861385,8.26999168,8.25895947,8.275223544,8.312401383,8.122051332,7.910087921,7.956700832,7.71354232,7.879224575,7.672548656,7.834488273,7.865718575
"NDRG2",6.882011472,6.928060252,7.108705389,7.183043416,6.76466901,7.072522297,7.023089015,6.667289204,6.471913629,6.528640458,6.461697649,6.784207339,6.895844567,6.706367896,6.911710443
